Animal_ID,Species,Breed,Gender,Date_of_Birth,Current_Weight_kg,Daily_Feed_Intake_kg,Last_Vet_Visit_Date,Health_Status,Medication_Administered,Breeding_Status,Last_Breeding_Date,Number_of_Offspring
ANM_1233,Sheep,Deccani,Male,2025-03-20,2.0,0.1,2025-06-26,Serious Illness,Antibiotic,Not Bred,,0
ANM_1234,Goat,Beetal,Male,2021-07-25,44.15,1.26,2025-06-26,Healthy,,Not Bred,,0
ANM_1235,Chicken,Plymouth Rock,Female,2020-12-28,5.33,0.28,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_1236,Goat,Sirohi,Male,2020-08-02,46.14,1.51,2025-06-26,Healthy,,Not Bred,,0
ANM_1237,Sheep,Suffolk,Female,2024-01-16,13.52,0.15,2025-06-26,Healthy,,Lactating,2024-12-13,4
ANM_1238,Chicken,Leghorn,Female,2023-07-11,2.23,0.12,2025-06-26,Mild Illness,Vaccine,Pregnant,2024-11-28,0
ANM_1239,Goat,Jamunapari,Female,2021-08-23,56.18,1.63,2025-06-26,Healthy,,Pregnant,2024-10-23,0
ANM_1240,Pig,Large White,Male,2023-09-04,97.37,3.44,2025-06-26,Healthy,,Not Bred,,0
ANM_1241,Goat,Tellicherry,Male,2020-07-09,48.05,1.31,2025-06-26,Healthy,,Not Bred,,0
ANM_1242,Goat,Tellicherry,Male,2022-07-21,38.46,1.04,2025-06-26,Healthy,,Not Bred,,0
ANM_1243,Goat,Beetal,Female,2024-07-12,8.11,0.21,2025-06-26,Healthy,,Not Bred,,0
ANM_1244,Cattle,Sahiwal,Male,2024-10-09,131.98,3.12,2025-06-26,Healthy,,Not Bred,,0
ANM_1245,Cattle,Gir,Female,2020-10-28,552.52,11.45,2025-06-26,Healthy,,Lactating,2025-04-02,2
ANM_1246,Sheep,Suffolk,Female,2022-03-18,31.33,0.77,2025-06-26,Healthy,,Not Bred,,0
ANM_1247,Sheep,Nali,Female,2022-01-14,33.64,1.13,2025-06-26,Healthy,,Bred,2024-07-12,0
ANM_1248,Pig,Landrace,Male,2022-08-24,165.56,6.8,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_1249,Pig,Yorkshire,Female,2023-08-02,101.27,3.96,2025-06-26,Healthy,,Pregnant,2025-04-11,0
ANM_1250,Pig,Large White,Male,2025-01-14,6.21,0.5,2025-06-26,Healthy,,Not Bred,,0
ANM_1251,Sheep,Dorper,Female,2022-11-24,37.95,1.19,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_1252,Sheep,Deccani,Female,2023-06-20,27.37,0.9,2025-06-26,Healthy,,Pregnant,2024-08-06,0
ANM_1253,Cattle,Jersey,Female,2024-08-22,180.02,3.67,2025-06-26,Healthy,,Lactating,2025-03-18,5
ANM_1254,Chicken,Rhode Island Red,Male,2025-02-13,0.13,0.01,2025-06-26,Healthy,,Not Bred,,0
ANM_1255,Pig,Duroc,Female,2024-01-07,42.35,1.77,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_1256,Sheep,Suffolk,Male,2021-01-18,42.88,1.34,2025-06-26,Healthy,,Not Bred,,0
ANM_1257,Chicken,Broiler,Female,2023-07-31,2.34,0.13,2025-06-26,Healthy,,Lactating,2024-12-08,4
ANM_1258,Cattle,Ongole,Female,2025-05-13,63.8,1.39,2025-06-26,Healthy,,Not Bred,,0
ANM_1259,Cattle,Gir,Male,2024-04-13,154.05,3.71,2025-06-26,Healthy,,Not Bred,,0
ANM_1260,Sheep,Suffolk,Female,2023-08-01,23.0,0.83,2025-06-26,Serious Illness,Vaccine,Lactating,2024-12-28,1
ANM_1261,Chicken,Native,Female,2024-11-05,0.89,0.05,2025-06-26,Healthy,,Pregnant,2024-09-15,0
ANM_1262,Cattle,Gir,Male,2021-12-16,418.84,7.54,2025-06-26,Serious Illness,Anti-parasitic,Not Bred,,0
ANM_1263,Cattle,Holstein Friesian,Female,2023-04-28,218.56,4.55,2025-06-26,Healthy,,Lactating,2024-08-10,3
ANM_1264,Cattle,Sahiwal,Female,2020-06-30,534.64,10.6,2025-06-26,Healthy,,Lactating,2024-12-24,4
ANM_1265,Goat,Black Bengal,Male,2021-08-28,46.21,1.53,2025-06-26,Healthy,,Not Bred,,0
ANM_1266,Pig,Duroc,Male,2024-12-27,69.39,2.77,2025-06-26,Healthy,,Not Bred,,0
ANM_1267,Goat,Sirohi,Female,2022-10-16,28.91,0.97,2025-06-26,Healthy,,Not Bred,,0
ANM_1268,Chicken,Broiler,Male,2023-05-26,2.27,0.09,2025-06-26,Healthy,,Not Bred,,0
ANM_1269,Goat,Tellicherry,Female,2021-12-25,39.16,1.11,2025-06-26,Healthy,,Not Bred,,0
ANM_1270,Goat,Black Bengal,Female,2022-05-26,35.42,1.12,2025-06-26,Healthy,,Lactating,2024-09-22,3
ANM_1271,Goat,Jamunapari,Female,2025-05-28,3.82,0.12,2025-06-26,Healthy,,Not Bred,,0
ANM_1272,Pig,Landrace,Female,2024-02-22,63.68,2.5,2025-06-26,Healthy,,Not Bred,,0
ANM_1273,Chicken,Broiler,Female,2022-02-20,3.11,0.15,2025-06-26,Healthy,,Not Bred,,0
ANM_1274,Goat,Tellicherry,Female,2021-03-30,52.11,1.53,2025-06-26,Healthy,,Lactating,2024-09-30,3
ANM_1275,Chicken,Leghorn,Female,2025-04-16,0.17,0.01,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_1276,Chicken,Leghorn,Female,2022-06-21,3.14,0.15,2025-06-26,Healthy,,Bred,2025-02-18,0
ANM_1277,Sheep,Nali,Male,2022-06-11,33.98,0.98,2025-06-26,Healthy,,Not Bred,,0
ANM_1278,Chicken,Broiler,Female,2021-11-04,4.18,0.22,2025-06-26,Healthy,,Lactating,2024-12-07,2
ANM_1279,Chicken,Native,Male,2021-06-29,4.2,0.19,2025-06-26,Healthy,,Not Bred,,0
ANM_1280,Pig,Large White,Male,2024-03-01,75.26,2.7,2025-06-26,Healthy,,Not Bred,,0
ANM_1281,Chicken,Rhode Island Red,Female,2022-11-02,3.16,0.16,2025-06-26,Healthy,,Pregnant,2025-05-14,0
ANM_1282,Goat,Sirohi,Male,2024-03-13,13.09,0.49,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1283,Pig,Duroc,Female,2024-12-01,58.68,2.19,2025-06-26,Healthy,,Pregnant,2025-02-22,0
ANM_1284,Goat,Beetal,Male,2020-12-09,55.08,1.86,2025-06-26,Healthy,,Not Bred,,0
ANM_1285,Goat,Tellicherry,Male,2022-02-28,42.66,1.21,2025-06-26,Serious Illness,Vaccine,Not Bred,,0
ANM_1286,Pig,Duroc,Female,2024-12-25,65.87,2.97,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_1287,Chicken,Plymouth Rock,Female,2021-02-22,4.46,0.24,2025-06-26,Serious Illness,Antibiotic,Not Bred,,0
ANM_1288,Sheep,Dorper,Male,2023-11-07,32.24,1.13,2025-06-26,Healthy,,Not Bred,,0
ANM_1289,Pig,Yorkshire,Female,2022-01-06,163.33,6.31,2025-06-26,Serious Illness,Anti-parasitic,Pregnant,2025-06-03,0
ANM_1290,Chicken,Rhode Island Red,Female,2023-03-12,1.94,0.1,2025-06-26,Healthy,,Bred,2024-09-07,0
ANM_1291,Sheep,Nali,Female,2022-05-25,30.06,0.91,2025-06-26,Healthy,,Not Bred,,0
ANM_1292,Sheep,Merino,Female,2022-05-06,33.78,1.02,2025-06-26,Healthy,,Pregnant,2024-07-20,0
ANM_1293,Sheep,Suffolk,Male,2021-12-18,41.85,1.37,2025-06-26,Healthy,,Not Bred,,0
ANM_1294,Sheep,Nali,Female,2023-10-08,24.67,0.79,2025-06-26,Serious Illness,Anti-parasitic,Not Bred,,0
ANM_1295,Pig,Landrace,Male,2020-12-01,264.58,10.73,2025-06-26,Healthy,,Not Bred,,0
ANM_1296,Goat,Sirohi,Female,2021-08-13,37.43,1.19,2025-06-26,Healthy,,Pregnant,2025-05-01,0
ANM_1297,Goat,Tellicherry,Male,2024-01-09,16.97,0.4,2025-06-26,Healthy,,Not Bred,,0
ANM_1298,Pig,Duroc,Female,2020-11-04,257.63,10.37,2025-06-26,Healthy,,Pregnant,2025-02-15,0
ANM_1299,Pig,Yorkshire,Male,2020-11-27,264.68,10.43,2025-06-26,Healthy,,Not Bred,,0
ANM_1300,Goat,Tellicherry,Female,2024-09-04,11.01,0.44,2025-06-26,Serious Illness,Pain Reliever,Pregnant,2024-09-03,0
ANM_1301,Pig,Yorkshire,Female,2024-01-25,66.49,2.62,2025-06-26,Healthy,,Not Bred,,0
ANM_1302,Cattle,Ongole,Female,2020-09-24,587.19,11.69,2025-06-26,Healthy,,Pregnant,2024-12-10,0
ANM_1303,Sheep,Nali,Male,2022-07-26,38.83,1.15,2025-06-26,Healthy,,Not Bred,,0
ANM_1304,Goat,Black Bengal,Female,2020-07-01,62.78,1.85,2025-06-26,Healthy,,Not Bred,,0
ANM_1305,Pig,Duroc,Male,2024-02-03,73.88,3.04,2025-06-26,Healthy,,Not Bred,,0
ANM_1306,Cattle,Sahiwal,Male,2025-03-02,36.75,1.1,2025-06-26,Healthy,,Not Bred,,0
ANM_1307,Sheep,Merino,Male,2020-08-15,58.75,1.78,2025-06-26,Healthy,,Not Bred,,0
ANM_1308,Cattle,Jersey,Female,2025-01-13,65.56,1.0,2025-06-26,Healthy,,Not Bred,,0
ANM_1309,Cattle,Holstein Friesian,Male,2023-10-16,235.76,4.56,2025-06-26,Serious Illness,Antibiotic,Not Bred,,0
ANM_1310,Sheep,Suffolk,Female,2020-07-09,50.3,1.47,2025-06-26,Healthy,,Bred,2024-10-19,0
ANM_1311,Cattle,Holstein Friesian,Female,2025-01-17,52.82,1.0,2025-06-26,Healthy,,Not Bred,,0
ANM_1312,Cattle,Ongole,Female,2022-10-07,332.53,6.03,2025-06-26,Healthy,,Pregnant,2025-06-24,0
ANM_1313,Chicken,Rhode Island Red,Male,2024-02-25,0.86,0.05,2025-06-26,Healthy,,Not Bred,,0
ANM_1314,Goat,Jamunapari,Male,2021-02-09,47.7,1.44,2025-06-26,Healthy,,Not Bred,,0
ANM_1315,Pig,Yorkshire,Male,2023-01-30,130.22,5.04,2025-06-26,Healthy,,Not Bred,,0
ANM_1316,Pig,Duroc,Female,2025-02-19,8.79,0.5,2025-06-26,Healthy,,Bred,2024-10-28,0
ANM_1317,Goat,Black Bengal,Male,2022-04-28,40.18,1.27,2025-06-26,Healthy,,Not Bred,,0
ANM_1318,Pig,Large White,Male,2022-09-17,156.46,6.06,2025-06-26,Healthy,,Not Bred,,0
ANM_1319,Sheep,Dorper,Male,2022-07-02,37.96,1.04,2025-06-26,Healthy,,Not Bred,,0
ANM_1320,Goat,Tellicherry,Female,2021-12-06,42.85,1.29,2025-06-26,Healthy,,Not Bred,,0
ANM_1321,Cattle,Ongole,Male,2022-02-15,364.17,7.84,2025-06-26,Healthy,,Not Bred,,0
ANM_1322,Goat,Tellicherry,Female,2024-06-12,18.93,0.71,2025-06-26,Healthy,,Pregnant,2025-01-06,0
ANM_1323,Chicken,Native,Female,2021-12-11,4.04,0.2,2025-06-26,Mild Illness,Vaccine,Pregnant,2025-05-28,0
ANM_1324,Goat,Sirohi,Male,2022-11-06,31.75,1.05,2025-06-26,Healthy,,Not Bred,,0
ANM_1325,Chicken,Leghorn,Male,2021-07-21,4.14,0.2,2025-06-26,Healthy,,Not Bred,,0
ANM_1326,Cattle,Sahiwal,Female,2021-10-25,450.39,9.12,2025-06-26,Healthy,,Not Bred,,0
ANM_1327,Goat,Beetal,Male,2020-11-29,53.08,1.67,2025-06-26,Healthy,,Not Bred,,0
ANM_1328,Sheep,Merino,Male,2023-12-21,30.06,0.86,2025-06-26,Healthy,,Not Bred,,0
ANM_1329,Cattle,Jersey,Male,2021-04-13,464.86,8.89,2025-06-26,Healthy,,Not Bred,,0
ANM_1330,Pig,Duroc,Male,2022-07-31,147.5,5.83,2025-06-26,Healthy,,Not Bred,,0
ANM_1331,Sheep,Dorper,Female,2022-09-13,30.19,1.1,2025-06-26,Healthy,,Not Bred,,0
ANM_1332,Chicken,Rhode Island Red,Female,2025-01-18,0.1,0.01,2025-06-26,Healthy,,Lactating,2025-04-24,4
ANM_1333,Pig,Large White,Male,2021-03-28,196.09,7.85,2025-06-26,Healthy,,Not Bred,,0
ANM_1334,Pig,Yorkshire,Male,2021-01-25,212.75,8.6,2025-06-26,Healthy,,Not Bred,,0
ANM_1335,Pig,Duroc,Female,2023-05-07,120.59,4.79,2025-06-26,Serious Illness,Antibiotic,Bred,2025-02-19,0
ANM_1336,Cattle,Ongole,Female,2022-03-03,335.11,5.96,2025-06-26,Healthy,,Pregnant,2024-12-07,0
ANM_1337,Sheep,Deccani,Female,2021-09-27,39.85,1.35,2025-06-26,Healthy,,Not Bred,,0
ANM_1338,Chicken,Native,Female,2022-05-06,2.79,0.12,2025-06-26,Healthy,,Lactating,2024-12-13,3
ANM_1339,Chicken,Broiler,Female,2024-11-16,1.21,0.06,2025-06-26,Healthy,,Pregnant,2025-01-04,0
ANM_1340,Sheep,Merino,Male,2023-07-21,26.24,0.86,2025-06-26,Serious Illness,Vaccine,Not Bred,,0
ANM_1341,Chicken,Native,Female,2020-09-16,4.93,0.25,2025-06-26,Healthy,,Pregnant,2024-08-31,0
ANM_1342,Goat,Beetal,Male,2022-11-21,35.5,1.17,2025-06-26,Healthy,,Not Bred,,0
ANM_1343,Sheep,Nali,Female,2020-07-08,57.21,1.69,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_1344,Chicken,Plymouth Rock,Male,2021-03-03,3.95,0.2,2025-06-26,Healthy,,Not Bred,,0
ANM_1345,Goat,Jamunapari,Male,2023-12-19,31.62,1.09,2025-06-26,Healthy,,Not Bred,,0
ANM_1346,Sheep,Merino,Male,2021-11-02,40.08,1.14,2025-06-26,Serious Illness,Antibiotic,Not Bred,,0
ANM_1347,Cattle,Jersey,Male,2023-04-10,267.88,5.63,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1348,Sheep,Deccani,Male,2021-07-11,41.96,1.35,2025-06-26,Healthy,,Not Bred,,0
ANM_1349,Sheep,Nali,Female,2023-09-01,28.88,0.92,2025-06-26,Mild Illness,Anti-parasitic,Pregnant,2025-03-09,0
ANM_1350,Cattle,Jersey,Female,2020-12-29,550.8,10.52,2025-06-26,Healthy,,Not Bred,,0
ANM_1351,Goat,Sirohi,Female,2024-10-20,2.27,0.1,2025-06-26,Healthy,,Pregnant,2024-07-11,0
ANM_1352,Sheep,Merino,Male,2025-06-08,8.62,0.34,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1353,Sheep,Deccani,Female,2023-06-18,25.56,0.77,2025-06-26,Healthy,,Not Bred,,0
ANM_1354,Chicken,Broiler,Male,2020-12-06,4.78,0.23,2025-06-26,Healthy,,Not Bred,,0
ANM_1355,Cattle,Jersey,Female,2025-03-31,46.41,1.0,2025-06-26,Serious Illness,Anti-parasitic,Lactating,2025-06-10,3
ANM_1356,Pig,Landrace,Female,2022-11-05,143.21,5.59,2025-06-26,Healthy,,Not Bred,,0
ANM_1357,Sheep,Dorper,Male,2024-03-29,16.47,0.37,2025-06-26,Healthy,,Not Bred,,0
ANM_1358,Chicken,Leghorn,Male,2022-06-11,3.02,0.15,2025-06-26,Healthy,,Not Bred,,0
ANM_1359,Sheep,Suffolk,Male,2022-02-27,28.51,0.87,2025-06-26,Healthy,,Not Bred,,0
ANM_1360,Cattle,Gir,Female,2024-03-21,146.11,3.4,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_1361,Goat,Black Bengal,Female,2022-05-14,41.21,1.14,2025-06-26,Healthy,,Pregnant,2025-01-25,0
ANM_1362,Sheep,Dorper,Female,2023-03-22,22.66,0.61,2025-06-26,Healthy,,Not Bred,,0
ANM_1363,Pig,Yorkshire,Male,2021-07-17,238.42,9.34,2025-06-26,Healthy,,Not Bred,,0
ANM_1364,Pig,Landrace,Male,2022-08-05,166.99,6.65,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_1365,Goat,Jamunapari,Male,2021-11-24,42.69,1.2,2025-06-26,Healthy,,Not Bred,,0
ANM_1366,Chicken,Leghorn,Male,2021-03-28,4.28,0.21,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1367,Goat,Jamunapari,Female,2024-12-13,13.84,0.5,2025-06-26,Serious Illness,Antibiotic,Bred,2024-07-01,0
ANM_1368,Cattle,Jersey,Male,2020-10-25,577.8,11.38,2025-06-26,Healthy,,Not Bred,,0
ANM_1369,Pig,Landrace,Male,2020-09-16,269.87,10.42,2025-06-26,Healthy,,Not Bred,,0
ANM_1370,Pig,Landrace,Male,2024-12-30,39.45,1.89,2025-06-26,Healthy,,Not Bred,,0
ANM_1371,Sheep,Deccani,Female,2021-07-17,38.26,1.1,2025-06-26,Healthy,,Not Bred,,0
ANM_1372,Sheep,Suffolk,Male,2025-04-11,6.77,0.31,2025-06-26,Healthy,,Not Bred,,0
ANM_1373,Chicken,Broiler,Male,2020-09-08,4.9,0.24,2025-06-26,Healthy,,Not Bred,,0
ANM_1374,Chicken,Broiler,Male,2023-09-01,2.38,0.11,2025-06-26,Serious Illness,Anti-parasitic,Not Bred,,0
ANM_1375,Cattle,Holstein Friesian,Female,2020-11-16,522.16,9.07,2025-06-26,Healthy,,Not Bred,,0
ANM_1376,Sheep,Merino,Male,2024-11-07,9.73,0.31,2025-06-26,Healthy,,Not Bred,,0
ANM_1377,Sheep,Merino,Female,2025-01-02,2.0,0.1,2025-06-26,Healthy,,Pregnant,2025-02-20,0
ANM_1378,Pig,Duroc,Female,2022-05-03,149.44,5.69,2025-06-26,Healthy,,Lactating,2024-07-24,1
ANM_1379,Pig,Large White,Female,2023-04-13,98.28,4.03,2025-06-26,Healthy,,Not Bred,,0
ANM_1380,Cattle,Holstein Friesian,Female,2025-02-22,39.59,1.0,2025-06-26,Healthy,,Not Bred,,0
ANM_1381,Cattle,Jersey,Male,2022-10-01,339.62,6.59,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_1382,Sheep,Dorper,Female,2021-05-20,43.34,1.36,2025-06-26,Healthy,,Not Bred,,0
ANM_1383,Sheep,Merino,Female,2024-11-03,18.19,0.7,2025-06-26,Healthy,,Pregnant,2024-08-17,0
ANM_1384,Pig,Landrace,Male,2021-01-10,208.53,8.18,2025-06-26,Healthy,,Not Bred,,0
ANM_1385,Chicken,Native,Female,2022-07-09,3.3,0.17,2025-06-26,Healthy,,Pregnant,2025-02-18,0
ANM_1386,Pig,Yorkshire,Female,2020-09-12,265.28,10.47,2025-06-26,Healthy,,Not Bred,,0
ANM_1387,Goat,Beetal,Male,2023-06-11,20.29,0.5,2025-06-26,Healthy,,Not Bred,,0
ANM_1388,Cattle,Ongole,Female,2024-10-08,150.12,3.3,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_1389,Chicken,Broiler,Male,2024-05-19,1.25,0.05,2025-06-26,Healthy,,Not Bred,,0
ANM_1390,Chicken,Plymouth Rock,Female,2022-06-24,3.23,0.16,2025-06-26,Healthy,,Not Bred,,0
ANM_1391,Pig,Yorkshire,Female,2023-07-11,107.15,4.11,2025-06-26,Healthy,,Pregnant,2025-04-19,0
ANM_1392,Sheep,Deccani,Female,2022-09-06,35.43,0.94,2025-06-26,Healthy,,Not Bred,,0
ANM_1393,Goat,Black Bengal,Female,2023-04-02,19.78,0.68,2025-06-26,Healthy,,Lactating,2024-07-18,5
ANM_1394,Pig,Yorkshire,Male,2024-04-21,58.61,2.32,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_1395,Sheep,Deccani,Female,2024-06-21,5.84,0.1,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1396,Chicken,Rhode Island Red,Female,2024-01-25,1.22,0.05,2025-06-26,Healthy,,Lactating,2024-10-13,3
ANM_1397,Cattle,Jersey,Male,2024-04-17,126.84,2.13,2025-06-26,Healthy,,Not Bred,,0
ANM_1398,Sheep,Merino,Male,2024-01-23,20.79,0.62,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_1399,Goat,Beetal,Female,2021-03-09,42.47,1.17,2025-06-26,Serious Illness,Antibiotic,Not Bred,,0
ANM_1400,Goat,Tellicherry,Male,2025-04-13,8.03,0.32,2025-06-26,Healthy,,Not Bred,,0
ANM_1401,Sheep,Suffolk,Male,2024-02-16,15.79,0.54,2025-06-26,Healthy,,Not Bred,,0
ANM_1402,Goat,Tellicherry,Male,2025-01-06,5.32,0.1,2025-06-26,Healthy,,Not Bred,,0
ANM_1403,Goat,Jamunapari,Female,2022-09-09,34.08,1.1,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_1404,Chicken,Broiler,Female,2023-02-02,1.92,0.1,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_1405,Pig,Large White,Male,2023-10-17,125.29,5.07,2025-06-26,Serious Illness,Vaccine,Not Bred,,0
ANM_1406,Chicken,Native,Male,2024-07-02,1.4,0.07,2025-06-26,Healthy,,Not Bred,,0
ANM_1407,Goat,Sirohi,Male,2022-12-11,43.9,1.15,2025-06-26,Healthy,,Not Bred,,0
ANM_1408,Goat,Tellicherry,Female,2022-07-04,36.06,1.0,2025-06-26,Serious Illness,Anti-parasitic,Pregnant,2024-09-18,0
ANM_1409,Pig,Landrace,Female,2024-02-26,51.33,1.97,2025-06-26,Healthy,,Lactating,2025-02-05,3
ANM_1410,Pig,Duroc,Male,2020-08-29,267.77,10.89,2025-06-26,Healthy,,Not Bred,,0
ANM_1411,Cattle,Gir,Male,2021-12-02,431.96,8.41,2025-06-26,Healthy,,Not Bred,,0
ANM_1412,Cattle,Sahiwal,Female,2023-07-05,240.12,4.96,2025-06-26,Healthy,,Pregnant,2024-09-06,0
ANM_1413,Chicken,Leghorn,Female,2021-09-09,3.99,0.19,2025-06-26,Healthy,,Lactating,2024-08-03,5
ANM_1414,Pig,Landrace,Male,2021-02-04,206.78,8.62,2025-06-26,Serious Illness,Vaccine,Not Bred,,0
ANM_1415,Sheep,Dorper,Female,2021-06-18,47.05,1.61,2025-06-26,Healthy,,Not Bred,,0
ANM_1416,Pig,Duroc,Female,2025-03-10,12.74,0.81,2025-06-26,Healthy,,Pregnant,2024-10-19,0
ANM_1417,Goat,Jamunapari,Female,2024-02-03,8.83,0.29,2025-06-26,Healthy,,Pregnant,2025-02-26,0
ANM_1418,Pig,Duroc,Male,2024-01-03,63.64,2.46,2025-06-26,Healthy,,Not Bred,,0
ANM_1419,Sheep,Deccani,Male,2025-03-11,2.0,0.1,2025-06-26,Healthy,,Not Bred,,0
ANM_1420,Cattle,Jersey,Female,2022-08-11,335.7,6.62,2025-06-26,Healthy,,Pregnant,2024-09-14,0
ANM_1421,Chicken,Broiler,Male,2021-11-15,3.76,0.19,2025-06-26,Healthy,,Not Bred,,0
ANM_1422,Pig,Yorkshire,Male,2024-03-15,52.4,1.81,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_1423,Goat,Tellicherry,Female,2024-07-15,21.78,0.62,2025-06-26,Healthy,,Not Bred,,0
ANM_1424,Sheep,Nali,Male,2020-06-29,55.65,1.57,2025-06-26,Healthy,,Not Bred,,0
ANM_1425,Pig,Duroc,Male,2023-09-20,119.19,4.51,2025-06-26,Healthy,,Not Bred,,0
ANM_1426,Goat,Black Bengal,Female,2022-03-02,31.49,1.02,2025-06-26,Serious Illness,Antibiotic,Lactating,2025-01-17,1
ANM_1427,Pig,Landrace,Female,2023-10-09,107.79,4.55,2025-06-26,Healthy,,Not Bred,,0
ANM_1428,Pig,Duroc,Female,2024-07-16,62.38,2.4,2025-06-26,Mild Illness,Anti-parasitic,Pregnant,2024-11-30,0
ANM_1429,Sheep,Suffolk,Female,2020-09-15,55.13,1.77,2025-06-26,Healthy,,Bred,2024-09-06,0
ANM_1430,Pig,Large White,Female,2025-02-09,15.71,0.8,2025-06-26,Healthy,,Pregnant,2024-12-24,0
ANM_1431,Sheep,Suffolk,Male,2020-12-31,55.99,1.66,2025-06-26,Healthy,,Not Bred,,0
ANM_1432,Chicken,Broiler,Male,2022-11-23,3.29,0.17,2025-06-26,Healthy,,Not Bred,,0
ANM_1433,Chicken,Leghorn,Female,2021-11-08,3.66,0.18,2025-06-26,Healthy,,Pregnant,2024-11-03,0
ANM_1434,Pig,Duroc,Male,2021-12-20,204.46,8.07,2025-06-26,Healthy,,Not Bred,,0
ANM_1435,Goat,Beetal,Male,2021-05-15,40.05,1.11,2025-06-26,Healthy,,Not Bred,,0
ANM_1436,Chicken,Plymouth Rock,Male,2021-12-30,4.54,0.23,2025-06-26,Healthy,,Not Bred,,0
ANM_1437,Sheep,Deccani,Male,2024-12-04,16.44,0.32,2025-06-26,Healthy,,Not Bred,,0
ANM_1438,Cattle,Holstein Friesian,Male,2025-02-19,45.09,1.82,2025-06-26,Healthy,,Not Bred,,0
ANM_1439,Sheep,Suffolk,Female,2023-04-30,33.8,0.96,2025-06-26,Healthy,,Bred,2025-02-19,0
ANM_1440,Pig,Landrace,Male,2021-10-25,201.82,7.95,2025-06-26,Serious Illness,Anti-parasitic,Not Bred,,0
ANM_1441,Goat,Sirohi,Female,2021-01-02,41.01,1.37,2025-06-26,Healthy,,Not Bred,,0
ANM_1442,Sheep,Dorper,Male,2021-01-01,57.98,1.71,2025-06-26,Healthy,,Not Bred,,0
ANM_1443,Goat,Sirohi,Male,2022-02-12,38.42,1.36,2025-06-26,Healthy,,Not Bred,,0
ANM_1444,Chicken,Rhode Island Red,Female,2021-06-03,4.45,0.22,2025-06-26,Healthy,,Lactating,2025-03-02,4
ANM_1445,Sheep,Deccani,Male,2023-04-09,23.04,0.72,2025-06-26,Healthy,,Not Bred,,0
ANM_1446,Sheep,Deccani,Female,2024-06-03,7.13,0.33,2025-06-26,Healthy,,Lactating,2025-05-01,4
ANM_1447,Chicken,Rhode Island Red,Male,2024-01-30,0.89,0.03,2025-06-26,Healthy,,Not Bred,,0
ANM_1448,Sheep,Dorper,Male,2021-06-01,37.44,1.12,2025-06-26,Healthy,,Not Bred,,0
ANM_1449,Chicken,Broiler,Male,2024-12-01,0.82,0.04,2025-06-26,Healthy,,Not Bred,,0
ANM_1450,Pig,Yorkshire,Female,2020-07-18,251.9,10.07,2025-06-26,Healthy,,Lactating,2024-07-02,4
ANM_1451,Goat,Jamunapari,Male,2022-10-21,35.44,1.01,2025-06-26,Healthy,,Not Bred,,0
ANM_1452,Cattle,Gir,Female,2024-03-07,163.74,3.46,2025-06-26,Healthy,,Lactating,2024-12-29,3
ANM_1453,Goat,Jamunapari,Female,2024-12-16,10.2,0.32,2025-06-26,Healthy,,Pregnant,2025-04-20,0
ANM_1454,Goat,Black Bengal,Male,2023-01-12,32.79,0.96,2025-06-26,Healthy,,Not Bred,,0
ANM_1455,Goat,Tellicherry,Female,2023-12-18,24.52,1.01,2025-06-26,Healthy,,Not Bred,,0
ANM_1456,Chicken,Leghorn,Male,2022-09-21,3.39,0.19,2025-06-26,Healthy,,Not Bred,,0
ANM_1457,Pig,Duroc,Female,2022-01-04,156.79,6.47,2025-06-26,Healthy,,Lactating,2024-11-20,1
ANM_1458,Sheep,Deccani,Male,2020-10-28,55.41,1.71,2025-06-26,Healthy,,Not Bred,,0
ANM_1459,Chicken,Broiler,Female,2020-09-23,5.24,0.26,2025-06-26,Healthy,,Lactating,2024-09-27,3
ANM_1460,Chicken,Rhode Island Red,Female,2023-08-24,1.81,0.1,2025-06-26,Healthy,,Pregnant,2024-07-14,0
ANM_1461,Sheep,Nali,Female,2021-01-23,43.69,1.42,2025-06-26,Healthy,,Lactating,2025-04-06,3
